trip_id,arrival_time,departure_time,stop_id,stop_sequence
27006,08:42:00,08:43:00,8503307,2
27006,08:54:00,08:55:00,8503100,3
27006,09:05:00,09:06:00,8503102,4
27006,09:17:00,09:19:00,8503504,5
27007,,09:00:00,8503000,1
27007,09:12:00,09:13:00,8503307,2
27007,09:24:00,09:25:00,8503100,3
27007,09:35:00,09:36:00,8503102,4
27007,09:47:00,09:49:00,8503504,5
27008,,09:30:00,8503000,1
27008,09:42:00,09:43:00,8503307,2
27008,09:54:00,09:55:00,8503100,3
27008,10:05:00,10:06:00,8503102,4
27008,10:17:00,10:19:00,8503504,5
27009,,10:00:00,8503000,1
27009,10:12:00,10:13:00,8503307,2
27009,10:24:00,10:25:00,8503100,3
27009,10:35:00,10:36:00,8503102,4
27009,10:47:00,10:49:00,8503504,5
27010,,10:30:00,8503000,1
27010,10:42:00,10:43:00,8503307,2
27010,10:54:00,10:55:00,8503100,3
27010,11:05:00,11:06:00,8503102,4
27010,11:17:00,11:19:00,8503504,5
