trip_id,arrival_time,departure_time,stop_id,stop_sequence
1745,13:00:00,13:10:00,31774,4
1745,13:26:00,13:28:00,31827,5
1745,14:26:00,,32015,6
5562,,06:47:00,51607,1
5562,06:55:00,06:56:00,51554,2
5562,07:05:00,07:12:00,51530,3
5562,07:22:00,07:23:00,54130,4
5562,07:42:00,07:43:00,54154,5
5562,08:00:00,08:01:00,54180,6
5562,08:25:00,,54233,7
532,,08:16:00,32015,1
532,10:20:00,10:36:00,31645,2
532,14:43:00,14:49:00,30691,3
532,16:24:00,16:25:00,30304,4
532,17:05:00,,10017,5
8808,,12:43:00,81183,1
8808,12:49:00,12:57:00,81171,2
8808,13:01:00,13:02:00,81133,3
8808,13:14:00,13:16:00,81092,4
8808,13:19:00,13:21:00,81119,5
8808,13:29:00,13:30:00,81107,6
8808,13:38:00,13:40:00,81080,7
8808,13:47:00,13:49:00,81066,8
8808,13:56:00,13:57:00,81054,9
8808,14:03:00,14:04:00,81016,10
8808,14:15:00,,80892,11
558,,06:05:00,53813,1
558,07:08:00,,51059,2
4540,,02:42:00,42606,1
4540,02:49:00,02:50:00,42577,2
4540,03:02:00,03:03:00,42541,3
4540,03:08:00,03:09:00,42539,4
4540,03:14:30,03:15:00,42527,5
4540,03:20:30,03:21:00,42503,6
4540,03:29:00,03:30:00,42474,7
4540,03:37:00,03:38:00,42448,8
4540,03:44:30,03:45:00,42436,9
4540,03:48:30,03:49:00,42424,10
4540,03:54:00,03:55:00,42412,11
4540,03:59:00,04:00:00,42400,12
4540,04:06:00,,40830,13
9501,,03:54:00,10902,1
9501,04:01:00,04:02:00,10926,2
9501,04:08:00,04:09:00,10940,3
9501,04:16:30,04:17:00,10964,4
9501,04:22:00,04:26:00,10976,5
9501,04:29:00,04:30:00,10988,6
9501,04:37:00,04:38:00,11009,7
9501,04:47:00,04:48:00,11023,8
9501,04:55:00,04:56:00,11047,9
9501,05:03:00,05:04:00,11059,10
9501,05:12:00,05:17:00,11073,11
9501,05:22:00,05:23:00,11085,12
9501,05:35:00,05:36:00,11097,13
9501,05:43:30,05:44:00,11102,14
9501,05:55:00,05:56:00,11138,15
9501,06:03:00,06:04:00,11126,16
9501,06:10:00,06:20:00,11140,17
9501,06:23:30,06:24:00,11152,18
9501,06:29:00,06:30:00,11176,19
9501,06:35:30,06:36:00,11188,20
9501,06:41:00,06:42:00,11205,21
9501,06:45:30,06:46:00,11217,22
9501,06:51:30,06:52:00,11229,23
9501,06:58:00,,11231,24
13265,,12:01:00,10445,1
13265,12:06:00,12:07:00,14312,2
13265,12:20:30,12:21:00,14465,3
13265,12:27:00,12:36:00,14477,4
13265,12:44:30,12:45:00,14491,5
13265,12:54:30,12:55:00,14506,6
13265,13:00:00,,14518,7
4334,,07:01:00,45531,1
4334,07:07:00,07:08:00,45505,2
4334,07:13:00,07:14:00,45488,3
4334,07:20:00,07:21:00,45464,4
4334,07:28:00,07:40:00,45452,5
4334,07:45:00,07:54:00,45438,6
4334,08:02:00,08:03:00,45397,7
4334,08:13:00,08:14:00,45373,8
4334,08:18:00,08:19:00,45361,9
4334,08:24:00,08:25:00,45359,10
4334,08:37:00,08:42:00,45323,11
4334,08:50:00,08:51:00,45294,12
4334,08:57:00,08:58:00,45270,13
4334,09:04:00,09:05:00,45256,14
4334,09:13:00,09:14:00,45232,15
4334,09:21:00,09:28:00,45153,16
4334,09:34:30,09:35:00,45127,17
4334,09:41:00,09:42:00,45103,18
4334,09:50:00,09:57:00,45086,19
4334,10:04:30,10:05:00,45062,20
4334,10:12:00,10:13:00,45048,21
4334,10:19:30,10:20:00,45024,22
4334,10:27:30,10:28:00,45000,23
4334,10:36:00,10:37:00,44989,24
4334,10:47:00,10:48:00,32742,25
4334,10:58:00,,32663,26
7360,,04:40:00,71059,1
7360,04:53:00,04:54:00,71011,2
7360,05:00:00,05:01:00,70835,3
7360,05:04:30,05:05:00,70794,4
7360,05:09:00,05:10:00,70782,5
7360,05:15:00,05:16:00,70768,6
7360,05:23:00,05:24:00,70706,7
7360,05:33:00,05:34:00,70677,8
7360,05:43:00,05:44:00,70627,9
7360,05:53:00,05:54:00,70603,10
7360,06:01:00,06:02:00,70586,11
7360,06:05:30,06:06:00,70574,12
7360,06:12:00,06:13:00,70550,13
7360,06:18:30,06:19:00,70536,14
7360,06:26:00,06:27:00,70512,15
7360,06:30:30,06:31:00,72235,16
7360,06:33:30,06:34:00,72223,17
7360,06:40:00,06:41:00,72209,18
7360,06:46:30,06:47:00,72182,19
7360,06:51:00,06:52:00,72170,20
7360,06:55:30,06:56:00,72168,21
7360,06:59:30,07:00:00,72156,22
7360,07:02:30,07:03:00,72144,23
7360,07:07:00,07:08:00,72120,24
7360,07:14:00,,50342,25
8592,,07:20:00,82204,1
8592,07:27:00,07:28:00,82175,2
8592,07:35:00,07:36:00,82163,3
8592,07:50:00,,80361,4
5412,,05:05:00,51358,1
5412,05:12:00,05:13:00,51308,2
5412,05:17:00,05:18:00,51293,3
5412,05:22:00,05:23:00,51281,4
5412,05:28:00,05:29:00,51267,5
5412,05:34:00,05:35:00,51255,6
5412,05:41:00,05:42:00,51231,7
5412,05:49:00,05:51:00,51190,8
5412,05:58:00,05:59:00,51152,9
5412,06:04:00,06:05:00,51140,10
5412,06:15:00,06:16:00,51126,11
5412,06:21:00,06:22:00,51102,12
5412,06:26:00,06:27:00,51097,13
5412,06:39:00,06:42:00,51059,14
5412,06:48:00,06:49:00,51035,15
5412,06:54:00,06:55:00,51011,16
5412,06:59:00,07:00:00,51009,17
5412,07:06:00,07:07:00,50988,18
5412,07:13:00,07:14:00,50964,19
5412,07:20:00,07:21:00,50940,20
5412,07:29:00,07:30:00,50926,21
5412,07:36:00,07:37:00,50902,22
5412,07:41:00,07:42:00,50885,23
5412,07:48:00,,50811,24
7402,,05:00:00,70512,1
7402,05:06:30,05:07:00,72223,2
7402,05:13:00,05:14:00,72209,3
7402,05:19:30,05:20:00,72182,4
7402,05:24:00,05:25:00,72170,5
7402,05:28:30,05:29:00,72168,6
7402,05:32:30,05:33:00,72156,7
7402,05:35:30,05:36:00,72144,8
7402,05:46:00,,50342,9
1663,,12:00:00,10017,1
1663,12:37:00,12:39:00,50017,2
1663,13:14:00,13:16:00,50213,3
1663,13:47:00,13:49:00,50342,4
1663,14:18:00,14:20:00,50433,5
1663,14:58:00,15:00:00,50603,6
1663,15:41:00,15:56:00,60309,7
1663,16:23:00,16:29:00,60452,8
1663,16:42:00,16:44:00,60490,9
1663,17:12:00,17:13:00,60593,10
1663,17:26:00,17:28:00,60658,11
1663,17:46:00,17:47:00,60725,12
1663,18:12:00,18:13:00,60804,13
1663,18:28:00,18:29:00,60878,14
1663,18:33:00,,60921,15
4533,,14:28:00,42606,1
4533,14:32:30,14:33:00,42620,2
4533,14:35:00,14:36:00,42644,3
4533,14:40:00,14:41:00,42670,4
4533,14:45:30,14:46:00,42694,5
4533,14:49:30,14:50:00,42709,6
4533,14:54:00,14:55:00,42711,7
4533,14:57:30,14:58:00,42723,8
4533,15:02:00,15:03:00,42735,9
4533,15:07:00,15:08:00,42747,10
4533,15:13:30,15:14:00,42761,11
4533,15:19:30,15:20:00,42785,12
4533,15:26:00,15:27:00,42814,13
4533,15:33:30,15:34:00,42840,14
4533,15:38:00,15:39:00,42852,15
4533,15:43:00,15:44:00,42864,16
4533,15:47:30,15:48:00,42876,17
4533,15:52:00,,31774,18
4061,,04:05:00,32663,1
4061,04:13:00,04:14:00,32742,2
4061,04:41:00,04:42:00,45048,3
4061,04:57:00,05:25:00,45086,4
4061,05:35:00,05:36:00,44771,5
4061,05:44:00,05:45:00,44757,6
4061,05:50:00,05:51:00,44745,7
4061,05:54:00,05:55:00,44733,8
4061,06:01:00,06:02:00,44721,9
4061,06:08:00,06:11:00,44707,10
4061,06:15:00,06:16:00,44680,11
4061,06:21:00,06:22:00,44678,12
4061,06:26:30,06:27:00,44666,13
4061,06:32:00,06:33:00,44654,14
4061,06:41:00,06:42:00,44630,15
4061,06:48:00,06:49:00,44628,16
4061,06:55:30,06:56:00,44616,17
4061,07:03:30,07:04:00,44604,18
4061,07:13:30,07:14:00,44587,19
4061,07:26:00,07:28:00,44575,20
4061,07:32:00,07:33:00,44563,21
4061,07:40:30,07:41:00,44537,22
4061,07:46:30,07:47:00,44525,23
4061,08:00:00,08:13:00,44329,24
4061,08:22:00,08:23:00,44305,25
4061,08:29:00,08:30:00,44290,26
4061,08:35:00,08:36:00,44288,27
4061,08:42:00,08:43:00,44276,28
4061,08:55:00,09:00:00,44240,29
4061,09:20:00,09:26:00,44197,30
4061,09:31:30,09:32:00,44185,31
4061,09:36:30,09:37:00,44173,32
4061,09:45:00,,41444,33
4503,,04:58:00,40373,1
4503,05:07:00,05:12:00,40402,2
4503,05:14:30,05:15:00,40414,3
4503,05:20:00,05:21:00,40464,4
4503,05:24:00,05:25:00,40476,5
4503,05:28:00,05:29:00,40488,6
4503,05:31:30,05:32:00,40505,7
4503,05:36:00,05:43:00,40490,8
4503,05:49:30,05:50:00,40529,9
4503,06:01:00,06:02:00,40517,10
4503,06:18:00,06:19:00,40531,11
4503,06:22:30,06:23:00,40567,12
4503,06:25:30,06:26:00,40555,13
4503,06:30:00,06:32:00,40579,14
4503,06:36:00,06:37:00,40593,15
4503,06:45:00,06:52:00,40610,16
4503,07:02:00,07:03:00,40634,17
4503,07:08:30,07:09:00,40646,18
4503,07:15:00,07:16:00,40658,19
4503,07:23:00,07:24:00,40684,20
4503,07:38:30,07:39:00,40696,21
4503,07:45:00,07:46:00,40701,22
4503,07:52:30,07:53:00,40713,23
4503,07:57:30,07:58:00,40725,24
4503,08:06:00,08:07:00,40749,25
4503,08:17:00,08:18:00,40763,26
4503,08:27:00,08:28:00,40787,27
4503,08:31:30,08:32:00,40799,28
4503,08:37:00,08:38:00,40804,29
4503,08:44:00,,40830,30
3127,,16:19:00,21834,1
3127,16:29:00,16:30:00,35110,2
3127,16:36:30,16:37:00,35146,3
3127,16:47:00,16:48:00,35184,4
3127,17:00:00,17:01:00,35536,5
3127,17:04:30,17:05:00,35548,6
3127,17:08:00,17:09:00,35562,7
3127,17:13:30,17:14:00,35574,8
3127,17:21:00,17:22:00,35598,9
3127,17:28:30,17:29:00,35615,10
3127,17:37:00,17:38:00,35639,11
3127,17:48:00,17:49:00,35665,12
3127,17:53:00,17:54:00,35689,13
3127,18:02:00,18:03:00,35691,14
3127,18:14:00,18:15:00,35720,15
3127,18:22:00,18:23:00,35744,16
3127,18:27:00,18:28:00,35768,17
3127,18:33:00,18:34:00,35782,18
3127,18:41:00,18:42:00,35809,19
3127,18:49:00,18:50:00,35823,20
3127,19:00:00,19:01:00,35847,21
3127,19:05:00,19:06:00,35859,22
3127,19:14:00,19:15:00,35885,23
3127,19:22:00,19:23:00,35897,24
3127,19:29:00,19:30:00,35914,25
3127,19:36:00,19:37:00,35926,26
3127,19:44:00,19:45:00,35938,27
3127,19:51:00,19:52:00,35940,28
3127,19:59:00,20:00:00,35952,29
3127,20:07:00,20:08:00,35964,30
3127,20:13:00,20:14:00,35976,31
3127,20:18:00,20:19:00,35988,32
3127,20:23:00,20:24:00,36009,33
3127,20:28:00,20:29:00,36114,34
3127,20:37:00,,36126,35
538,,06:54:00,30691,1
538,08:29:00,08:30:00,30304,2
538,09:10:00,09:30:00,10017,3
538,11:37:00,,80892,4
9066,,15:23:00,14855,1
9066,15:36:30,15:37:00,14817,2
9066,15:41:30,15:42:00,14805,3
9066,15:49:30,15:50:00,14788,4
9066,15:55:30,15:56:00,14776,5
9066,16:00:30,16:01:00,14764,6
9066,16:08:30,16:09:00,14740,7
9066,16:21:30,16:22:00,14738,8
9066,16:25:00,16:28:00,10574,9
9066,16:37:00,16:38:00,14726,10
9066,16:45:30,16:46:00,14702,11
9066,16:53:00,17:00:00,14697,12
9066,17:03:30,17:04:00,14685,13
9066,17:17:00,,12948,14
5442,,07:45:00,51358,1
5442,07:49:00,07:50:00,51346,2
5442,07:55:00,07:56:00,51308,3
5442,08:00:00,08:01:00,51293,4
5442,08:05:00,08:06:00,51281,5
5442,08:11:00,08:12:00,51267,6
5442,08:17:00,08:18:00,51255,7
5442,08:24:00,08:25:00,51231,8
5442,08:32:00,08:33:00,51190,9
5442,08:40:00,08:41:00,51152,10
5442,08:46:00,08:47:00,51140,11
5442,08:57:00,08:58:00,51126,12
5442,09:03:00,09:04:00,51102,13
5442,09:08:00,09:09:00,51097,14
5442,09:21:00,,51059,15
5112,,20:11:00,50691,1
5112,20:21:00,20:22:00,50653,2
5112,20:36:00,20:37:00,50603,3
5112,20:45:00,20:46:00,50548,4
5112,20:56:00,20:57:00,50512,5
5112,21:06:00,21:07:00,50495,6
5112,21:14:30,21:15:00,50471,7
5112,21:25:00,21:26:00,50433,8
5112,21:36:00,21:37:00,50419,9
5112,21:47:00,21:48:00,50392,10
5112,21:59:00,,50342,11
4366,,15:10:00,41444,1
4366,15:17:30,15:18:00,44173,2
4366,15:22:30,15:23:00,44185,3
4366,15:29:00,15:30:00,44197,4
4366,15:46:00,15:53:00,44240,5
4366,16:03:00,16:04:00,44276,6
4366,16:09:00,16:10:00,44288,7
4366,16:15:00,16:16:00,44290,8
4366,16:21:00,16:22:00,44305,9
4366,16:32:00,16:33:00,44329,10
4366,16:36:30,16:37:00,44343,11
4366,16:41:30,16:42:00,44355,12
4366,16:48:30,16:49:00,44381,13
4366,16:52:30,16:53:00,44367,14
4366,16:56:30,16:57:00,44379,15
4366,17:06:00,17:07:00,44408,16
4366,17:17:30,17:18:00,44434,17
4366,17:24:00,17:25:00,44458,18
4366,17:31:30,17:32:00,44472,19
4366,17:37:30,17:38:00,44484,20
4366,17:44:30,17:45:00,44496,21
4366,17:58:00,,45323,22
5402,,07:45:00,51358,1
5402,07:49:00,07:50:00,51346,2
5402,07:55:00,07:56:00,51308,3
5402,08:00:00,08:01:00,51293,4
5402,08:05:00,08:06:00,51281,5
5402,08:11:00,08:12:00,51267,6
5402,08:17:00,08:18:00,51255,7
5402,08:24:00,08:25:00,51231,8
5402,08:32:00,08:33:00,51190,9
5402,08:40:00,08:41:00,51152,10
5402,08:46:00,08:47:00,51140,11
5402,08:57:00,08:58:00,51126,12
5402,09:03:00,09:04:00,51102,13
5402,09:08:00,09:09:00,51097,14
5402,09:21:00,09:23:00,51059,15
5402,09:29:00,09:30:00,51035,16
5402,09:35:00,09:36:00,51011,17
5402,09:40:00,09:41:00,51009,18
5402,09:47:00,09:48:00,50988,19
5402,09:54:00,09:55:00,50964,20
5402,10:01:00,10:02:00,50940,21
5402,10:10:00,10:11:00,50926,22
5402,10:17:00,10:18:00,50902,23
5402,10:22:00,10:23:00,50885,24
5402,10:29:00,10:30:00,50811,25
5402,10:37:00,10:38:00,50770,26
5402,10:44:00,10:45:00,50768,27
5402,10:50:00,10:51:00,50744,28
5402,10:55:00,10:56:00,50732,29
5402,11:04:00,,50691,30
37647,,09:40:00,35407,1
37647,10:00:00,,09446,2
8031,,04:35:00,80505,1
8031,04:43:00,04:44:00,80543,2
8031,04:56:00,04:57:00,80581,3
8031,05:04:00,05:05:00,80610,4
8031,05:12:00,05:13:00,80634,5
8031,05:22:00,05:23:00,80684,6
8031,05:28:00,05:28:30,80737,7
8031,05:32:00,05:33:00,80749,8
8031,05:37:00,05:37:30,80751,9
8031,05:42:00,05:43:00,80763,10
8031,05:46:30,05:47:00,80787,11
8031,05:52:00,05:53:00,80775,12
8031,05:58:00,05:59:00,80830,13
8031,06:06:00,,80892,14
5421,,13:21:00,51059,1
5421,13:32:00,13:33:00,51097,2
5421,13:37:00,13:38:00,51102,3
5421,13:43:00,13:44:00,51126,4
5421,13:54:00,13:55:00,51140,5
5421,13:59:00,14:00:00,51152,6
5421,14:07:00,14:09:00,51190,7
5421,14:17:00,14:18:00,51231,8
5421,14:24:00,14:25:00,51255,9
5421,14:29:00,14:30:00,51267,10
5421,14:35:00,14:36:00,51281,11
5421,14:41:00,14:42:00,51293,12
5421,14:46:00,14:47:00,51308,13
5421,14:52:00,14:53:00,51346,14
5421,14:58:00,15:35:00,51358,15
5421,15:49:00,15:50:00,62890,16
5421,15:57:00,15:58:00,62876,17
5421,16:03:00,16:04:00,62864,18
5421,16:10:00,16:12:00,62840,19
5421,16:22:00,16:23:00,62814,20
5421,16:29:00,16:30:00,62797,21
5421,16:37:00,16:38:00,62773,22
5421,16:45:00,16:46:00,62759,23
5421,17:01:00,,60921,24
9034,,03:35:00,12948,1
9034,03:40:30,03:41:00,12936,2
9034,03:47:00,03:48:00,12924,3
9034,03:53:00,03:54:00,12912,4
9034,04:00:00,04:01:00,12895,5
9034,04:09:00,04:10:00,12871,6
9034,04:17:00,04:18:00,12857,7
9034,04:27:00,04:28:00,12833,8
9034,04:35:00,04:36:00,12819,9
9034,04:43:00,04:44:00,12792,10
9034,04:50:00,04:51:00,12778,11
9034,04:58:00,05:00:00,12766,12
9034,05:09:00,05:10:00,12742,13
9034,05:18:00,05:19:00,12728,14
9034,05:31:30,05:32:00,12699,15
9034,05:40:00,05:48:00,12687,16
9034,05:57:00,05:58:00,12637,17
9034,06:04:30,06:05:00,27747,18
9034,06:08:00,,12613,19
5052,,13:24:00,50342,1
5052,13:34:00,13:35:00,50287,2
5052,13:40:00,13:41:00,50263,3
5052,13:45:30,13:46:00,50251,4
5052,13:53:00,13:54:00,50237,5
5052,14:01:00,14:02:00,50213,6
5052,14:09:00,14:10:00,50184,7
5052,14:15:00,14:16:00,50172,8
5052,14:21:00,14:22:00,50160,9
5052,14:25:00,14:26:00,50158,10
5052,14:37:00,14:44:00,50122,11
5052,14:54:00,14:55:00,50079,12
5052,15:02:00,,50017,13
3085,,06:31:00,31334,1
3085,06:36:30,06:37:00,31372,2
3085,06:42:00,06:43:00,31401,3
3085,06:46:30,06:47:00,57118,4
3085,06:52:30,06:53:00,31437,5
3085,06:58:30,06:59:00,31449,6
3085,07:02:00,07:03:00,31451,7
3085,07:06:30,07:07:00,27175,8
3085,07:09:30,07:10:00,31463,9
3085,07:13:30,07:14:00,31504,10
3085,07:20:00,07:22:00,31530,11
3085,07:27:00,07:28:00,31566,12
3085,07:35:30,07:36:00,31580,13
3085,07:42:00,07:43:00,31619,14
3085,07:50:00,07:55:00,31645,15
3085,08:13:00,08:14:00,31695,16
3085,08:23:30,08:24:00,31712,17
3085,08:30:30,08:31:00,31724,18
3085,08:38:00,08:39:00,31748,19
3085,08:44:30,08:45:00,31750,20
3085,08:53:00,08:54:00,31774,21
3085,08:57:30,08:58:00,31786,22
3085,09:05:00,09:06:00,31798,23
3085,09:13:00,09:14:00,31827,24
3085,09:21:30,09:22:00,31853,25
3085,09:26:30,09:27:00,31865,26
3085,09:31:00,09:32:00,31877,27
3085,09:46:00,09:47:00,31891,28
3085,09:55:00,09:56:00,31918,29
3085,10:03:00,10:04:00,31920,30
3085,10:10:00,10:11:00,31944,31
3085,10:13:30,10:14:00,31968,32
3085,10:17:00,10:18:00,31982,33
3085,10:22:30,10:23:00,47668,34
3085,10:28:00,,32015,35
2036,,14:00:00,21236,1
2036,14:11:00,14:12:00,21200,2
2036,14:20:00,14:21:00,21183,3
2036,14:26:00,14:27:00,21157,4
2036,14:33:00,14:34:00,21133,5
2036,14:38:00,14:39:00,21121,6
2036,14:48:00,14:49:00,21092,7
2036,14:53:00,14:54:00,21078,8
2036,14:59:00,15:00:00,21066,9
2036,15:04:00,15:05:00,21054,10
2036,15:10:00,15:11:00,21028,11
2036,15:19:00,15:25:00,23038,12
2036,15:30:00,15:31:00,23002,13
2036,15:36:00,15:37:00,22981,14
2036,15:40:30,15:41:00,22967,15
2036,15:46:00,15:47:00,22929,16
2036,15:54:00,16:03:00,31645,17
2036,16:21:00,16:22:00,31695,18
2036,16:31:30,16:32:00,31712,19
2036,16:38:30,16:39:00,31724,20
2036,16:45:00,16:46:00,31748,21
2036,16:51:30,16:52:00,31750,22
2036,17:00:00,17:06:00,31774,23
2036,17:09:30,17:10:00,31786,24
2036,17:16:00,17:17:00,31798,25
2036,17:24:00,17:25:00,31827,26
2036,17:31:30,17:32:00,31853,27
2036,17:35:30,17:36:00,31865,28
2036,17:40:00,17:41:00,31877,29
2036,17:54:00,17:55:00,31891,30
2036,18:02:00,18:03:00,31918,31
2036,18:10:00,18:11:00,31920,32
2036,18:18:00,18:19:00,31944,33
2036,18:23:30,18:24:00,31968,34
2036,18:27:00,18:28:00,31982,35
2036,18:32:30,18:33:00,47668,36
2036,18:38:00,,32015,37
3023,,07:45:00,17417,1
3023,07:48:30,07:49:00,10079,2
3023,07:51:00,07:51:30,10081,3
3023,07:54:00,07:55:00,70017,4
3023,07:57:30,07:58:00,30108,5
3023,08:01:00,08:02:00,30110,6
3023,08:08:00,08:09:00,30146,7
3023,08:13:30,08:14:00,30158,8
3023,08:21:00,08:22:00,30172,9
3023,08:26:30,08:27:00,30184,10
3023,08:32:00,08:38:00,30196,11
3023,08:43:30,08:44:00,30201,12
3023,08:50:00,08:56:00,30225,13
3023,09:01:00,09:02:00,17728,14
3023,09:08:00,09:10:00,30304,15
3023,09:16:00,09:17:00,30378,16
3023,09:25:00,09:26:00,30392,17
3023,09:32:30,09:33:00,30407,18
3023,09:40:00,09:41:00,30421,19
3023,09:46:00,09:47:00,30457,20
3023,09:51:30,09:52:00,30469,21
3023,09:56:30,09:57:00,30471,22
3023,10:01:00,10:02:00,30483,23
3023,10:07:00,10:08:00,30495,24
3023,10:16:30,10:17:00,30512,25
3023,10:20:00,10:21:00,30524,26
3023,10:26:30,10:27:00,30536,27
3023,10:31:00,10:32:00,30548,28
3023,10:37:00,10:38:00,30550,29
3023,10:47:00,10:48:00,30615,30
3023,11:02:00,11:03:00,30641,31
3023,11:09:30,11:10:00,30653,32
3023,11:17:00,11:18:00,30665,33
3023,11:27:00,,30691,34
9111,,18:00:00,17417,1
9111,18:03:30,18:04:00,10079,2
9111,18:08:00,18:09:00,70017,3
9111,18:11:30,18:12:00,30108,4
9111,18:15:00,18:16:00,30110,5
9111,18:21:00,18:22:00,12326,6
9111,18:29:00,18:30:00,12340,7
9111,18:40:30,18:41:00,12364,8
9111,18:52:00,18:53:00,12388,9
9111,19:00:30,19:01:00,12405,10
9111,19:04:30,19:05:00,12417,11
9111,19:10:00,19:11:00,12431,12
9111,19:15:30,19:16:00,12443,13
9111,19:19:30,19:20:00,13112,14
9111,19:23:30,19:24:00,13124,15
9111,19:27:30,19:28:00,13136,16
9111,19:31:00,19:32:00,13148,17
9111,19:36:30,19:37:00,13150,18
9111,19:42:30,19:43:00,13174,19
9111,19:50:00,,13198,20
1743,,04:57:00,21834,1
1743,05:18:00,05:19:00,35184,2
1743,05:37:00,05:38:00,35263,3
1743,06:03:00,06:09:00,35330,4
1743,06:28:00,06:32:00,35407,5
1743,07:29:00,,32663,6
2501,,07:40:00,30691,1
2501,07:47:00,07:48:00,20012,2
2501,07:57:00,07:58:00,20036,3
2501,08:05:00,08:06:00,20050,4
2501,08:15:00,08:20:00,20074,5
2501,08:27:00,08:28:00,20086,6
2501,08:38:30,08:39:00,20103,7
2501,08:48:00,08:49:00,20127,8
2501,08:56:30,08:57:00,20141,9
2501,09:06:00,09:07:00,20165,10
2501,09:10:30,09:11:00,20177,11
2501,09:19:30,09:20:00,20206,12
2501,09:28:00,,20232,13
13273,,13:35:00,12613,1
13273,13:41:00,13:42:00,12637,2
13273,13:49:00,13:50:00,12687,3
13273,13:55:30,13:56:00,12699,4
13273,14:01:30,14:02:00,12704,5
13273,14:12:00,14:17:00,12728,6
13273,14:26:00,14:27:00,12742,7
13273,14:37:00,14:38:00,12766,8
13273,14:46:00,14:47:00,12778,9
13273,14:55:00,15:00:00,12792,10
13273,15:08:00,15:09:00,12819,11
13273,15:16:00,15:24:00,12833,12
13273,15:33:00,15:34:00,12857,13
13273,15:40:00,15:41:00,12871,14
13273,15:49:00,15:50:00,12895,15
13273,15:56:00,15:57:00,12912,16
13273,16:02:00,16:03:00,12924,17
13273,16:06:30,16:07:00,12936,18
13273,16:14:00,,12948,19
6504,,15:00:00,60921,1
6504,15:05:00,15:06:00,60878,2
6504,15:11:00,15:12:00,61016,3
6504,15:23:00,15:24:00,61066,4
6504,15:30:00,15:31:00,61080,5
6504,15:39:00,,61092,6
7912,,05:52:00,69989,1
7912,05:54:00,05:54:30,69991,2
7912,06:00:00,06:04:00,70031,3
7912,06:06:00,06:06:30,70029,4
7912,06:17:00,,10017,5
5103,,08:04:00,50342,1
5103,08:18:00,08:19:00,50392,2
5103,08:27:00,08:28:00,50419,3
5103,08:38:00,08:48:00,50433,4
5103,08:55:30,08:56:00,50471,5
5103,09:05:00,09:06:00,50495,6
5103,09:14:00,09:15:00,50512,7
5103,09:24:00,09:25:00,50548,8
5103,09:35:00,10:10:00,50603,9
5103,10:22:00,10:23:00,50653,10
5103,10:34:00,,50691,11
2857,,17:08:00,10770,1
2857,17:12:00,17:13:00,10782,2
2857,17:16:00,17:17:00,10809,3
2857,17:21:30,17:22:00,10811,4
2857,17:25:00,17:26:00,10823,5
2857,17:29:30,17:30:00,10835,6
2857,17:34:00,17:35:00,10847,7
2857,17:39:30,17:40:00,10861,8
2857,17:44:00,17:45:00,10873,9
2857,17:48:30,17:49:00,10897,10
2857,17:54:00,17:55:00,10902,11
2857,18:10:30,18:11:00,10952,12
2857,18:16:30,18:17:00,10859,13
2857,18:20:30,18:21:00,10885,14
2857,18:24:00,18:26:00,10938,15
2857,18:33:30,18:34:00,18007,16
2857,18:40:30,18:41:00,18019,17
2857,18:51:00,18:52:00,18033,18
2857,18:59:30,19:00:00,18069,19
2857,19:04:30,19:05:00,18071,20
2857,19:12:30,19:13:00,18095,21
2857,19:18:30,19:19:00,18100,22
2857,19:22:00,19:23:00,18112,23
2857,19:34:00,19:36:00,24616,24
2857,19:38:00,19:40:00,24628,25
2857,19:46:00,19:47:00,24604,26
2857,19:53:30,19:54:00,24563,27
2857,19:59:00,20:00:00,24599,28
2857,20:05:30,20:06:00,24587,29
2857,20:10:00,20:11:00,24575,30
2857,20:19:00,,23428,31
1765,,14:51:00,11906,1
1765,16:08:00,16:10:00,25426,2
1765,16:20:00,16:47:00,21834,3
1765,17:10:00,17:11:00,21705,4
1765,18:00:00,18:01:00,21559,5
1765,18:49:00,18:51:00,21406,6
1765,19:20:00,19:22:00,21286,7
1765,19:30:00,19:35:00,21236,8
1765,19:49:00,19:51:00,21157,9
1765,20:02:00,20:04:00,21092,10
1765,20:14:00,20:16:00,21028,11
1765,20:24:00,20:26:00,23038,12
1765,20:45:00,20:53:00,31645,13
1765,21:11:00,21:12:00,31695,14
1765,21:31:00,21:44:00,31748,15
1765,21:55:00,21:56:00,31774,16
1765,22:11:00,22:12:00,31827,17
1765,23:09:00,23:21:00,32015,18
1765,23:36:00,23:37:00,31944,19
1765,24:11:00,24:12:00,44094,20
1765,24:31:00,24:35:00,41195,21
1765,25:06:00,25:08:00,41054,22
1765,25:29:00,25:30:00,43466,23
1765,25:37:00,25:38:00,55184,24
1765,25:59:00,26:00:00,55110,25
1765,26:19:00,26:20:00,55005,26
1765,26:37:00,26:38:00,54972,27
1765,27:28:00,27:30:00,54843,28
1765,27:32:00,27:33:00,54817,29
1765,27:47:00,27:48:00,54764,30
1765,27:58:00,27:59:00,54740,31
1765,28:20:00,28:21:00,54702,32
1765,28:30:00,28:32:00,54661,33
1765,28:38:00,28:39:00,54635,34
1765,28:53:00,28:54:00,54609,35
1765,29:05:00,29:06:00,54570,36
1765,29:15:00,29:16:00,54556,37
1765,29:29:00,29:34:00,54520,38
1765,30:07:00,30:19:00,51607,39
1765,30:30:00,30:31:00,51530,40
1765,30:48:00,30:49:00,51451,41
1765,31:07:00,31:09:00,51358,42
1765,31:36:00,31:37:00,62840,43
